system_id,radius,v_obs,v_err,baryon_term,history_term
UGC03205,6.910000,236.000000,5.830000,56164.680400,0.000000
UGC03205,7.190000,235.000000,5.430000,56450.165300,0.000000
UGC03205,7.270000,234.000000,8.360000,56454.949400,0.000000
UGC03205,7.460000,234.000000,7.880000,56421.549000,0.000000
UGC03205,8.020000,231.000000,8.170000,56182.712900,0.000000
UGC03205,8.290000,229.000000,5.820000,55940.257400,0.000000
UGC03205,8.560000,228.000000,7.210000,55636.570600,0.000000
UGC03205,8.840000,226.000000,18.200000,55130.906900,0.000000
UGC03205,9.120000,224.000000,9.110000,54610.401300,0.000000
UGC03205,9.690000,221.000000,5.560000,53244.202100,0.000000
UGC03205,12.110000,216.000000,3.210000,45695.943800,960.056200
UGC03205,14.580000,220.000000,1.890000,38912.661400,9487.338600
UGC03205,14.680000,220.000000,7.660000,38657.079600,9742.920400
UGC03205,15.200000,221.000000,9.520000,37447.449000,11393.551000
UGC03205,15.500000,221.000000,13.600000,36870.733800,11970.266200
UGC03205,15.710000,221.000000,8.150000,36504.344900,12336.655100
UGC03205,16.020000,221.000000,4.110000,35968.899000,12872.101000
UGC03205,16.320000,221.000000,5.370000,35448.711600,13392.288400
UGC03205,16.530000,221.000000,5.060000,35128.505100,13712.494900
UGC03205,16.840000,221.000000,11.400000,34666.520100,14174.479900
UGC03205,16.940000,221.000000,2.560000,34538.927500,14302.072500
UGC03205,19.400000,218.000000,1.700000,31017.306500,16506.693500
UGC03205,21.770000,216.000000,1.130000,28247.318600,18408.681400
UGC03205,24.230000,215.000000,1.770000,25410.366100,20814.633900
UGC03205,26.690000,212.000000,2.470000,23000.096900,21943.903100
UGC03205,29.060000,208.000000,1.440000,20946.075400,22317.924600
UGC03205,31.520000,209.000000,2.880000,19105.564100,24575.435900
UGC03205,36.340000,220.000000,4.090000,16243.400900,32156.599100
UGC03205,40.040000,220.000000,6.320000,14441.781600,33958.218400
UGC03546,0.630000,262.000000,73.600000,158383.124100,0.000000
UGC03546,0.790000,250.000000,55.500000,143825.786900,0.000000
UGC03546,0.950000,241.000000,42.900000,130898.216400,0.000000
UGC03546,1.110000,234.000000,31.900000,120057.134900,0.000000
UGC03546,1.270000,228.000000,28.800000,111666.090500,0.000000
UGC03546,1.430000,225.000000,24.200000,104774.561600,0.000000
UGC03546,1.590000,222.000000,12.200000,99617.594900,0.000000
UGC03546,1.900000,221.000000,6.340000,93324.312900,0.000000
UGC03546,2.060000,221.000000,12.200000,91443.256900,0.000000
UGC03546,2.220000,222.000000,16.900000,90132.880900,0.000000
UGC03546,2.380000,222.000000,26.000000,89246.046400,0.000000
UGC03546,2.790000,221.000000,13.100000,86830.825100,0.000000
UGC03546,2.860000,221.000000,11.800000,86369.245600,0.000000
UGC03546,3.020000,220.000000,22.900000,85182.169100,0.000000
UGC03546,4.170000,205.000000,8.450000,73031.773700,0.000000
UGC03546,5.560000,190.000000,13.300000,58983.365600,0.000000
UGC03546,6.960000,190.000000,8.870000,51924.017100,0.000000
UGC03546,8.350000,198.000000,3.190000,47413.930900,0.000000
UGC03546,9.730000,204.000000,2.560000,45171.652100,0.000000
UGC03546,11.140000,204.000000,1.090000,41095.332900,520.667100
UGC03546,12.510000,201.000000,0.570000,37742.536900,2658.463100
UGC03546,13.880000,203.000000,0.750000,35447.419500,5761.580500
UGC03546,15.350000,202.000000,0.890000,33401.161700,7402.838300
UGC03546,16.720000,198.000000,1.580000,31044.803800,8159.196200
UGC03546,18.080000,195.000000,1.500000,28605.677700,9419.322300
UGC03546,19.450000,194.000000,2.160000,26266.776500,11369.223500
UGC03546,20.920000,192.000000,6.210000,24000.920200,12863.079800
UGC03546,22.920000,190.000000,3.140000,21334.430900,14765.569100
UGC03546,25.020000,191.000000,14.600000,19223.657000,17257.343000
UGC03546,29.230000,193.000000,18.600000,16134.082600,21114.917400
UGC03580,0.110000,56.200000,28.500000,2055.756300,1102.683700
UGC03580,0.230000,64.600000,22.700000,6138.933100,0.000000
UGC03580,0.340000,70.200000,17.200000,8918.840500,0.000000
UGC03580,0.460000,71.600000,11.700000,10775.517400,0.000000
UGC03580,0.570000,71.000000,11.300000,11502.717700,0.000000
UGC03580,0.690000,69.000000,9.370000,12258.442100,0.000000
UGC03580,0.800000,67.700000,6.230000,13006.948100,0.000000
UGC03580,0.920000,66.900000,4.000000,13678.911300,0.000000
UGC03580,1.030000,66.600000,3.100000,14326.110500,0.000000
UGC03580,1.140000,66.800000,3.020000,14693.563500,0.000000
UGC03580,1.260000,67.400000,3.090000,14943.503000,0.000000
UGC03580,1.370000,68.300000,2.710000,15012.922700,0.000000
UGC03580,1.490000,69.600000,2.750000,14932.656900,0.000000
UGC03580,1.610000,71.200000,2.610000,14836.600500,0.000000
UGC03580,1.710000,72.900000,4.090000,14748.066100,0.000000
UGC03580,1.830000,74.900000,6.170000,14610.028600,0.000000
UGC03580,1.940000,77.000000,7.740000,14431.133800,0.000000
UGC03580,2.060000,79.200000,5.360000,14237.417900,0.000000
UGC03580,2.180000,81.400000,6.340000,14088.297300,0.000000
UGC03580,2.290000,83.600000,2.030000,14043.532200,0.000000
UGC03580,2.400000,85.700000,1.940000,14044.901200,0.000000
UGC03580,2.520000,87.800000,1.700000,14049.698100,0.000000
UGC03580,2.630000,89.700000,2.160000,14027.314200,0.000000
UGC03580,2.750000,91.400000,1.880000,13935.811800,0.000000
UGC03580,2.860000,92.800000,3.360000,13815.679500,0.000000
UGC03580,2.980000,94.100000,1.400000,13660.907000,0.000000
UGC03580,3.090000,95.200000,5.510000,13491.988100,0.000000
UGC03580,3.200000,96.100000,6.230000,13314.184100,0.000000
UGC03580,4.520000,97.400000,2.300000,11218.987400,0.000000
UGC03580,4.690000,96.900000,11.700000,10996.745000,0.000000
UGC03580,6.030000,96.800000,2.300000,9483.524600,0.000000
UGC03580,7.530000,105.000000,1.020000,8443.847800,2581.152200
UGC03580,8.580000,110.000000,7.120000,7788.985800,4311.014200
UGC03580,8.700000,110.000000,5.260000,7732.903500,4367.096500
UGC03580,8.820000,110.000000,5.160000,7674.368900,4425.631100
UGC03580,9.030000,111.000000,0.820000,7571.575700,4749.424300
UGC03580,9.050000,111.000000,7.810000,7559.839300,4761.160700
UGC03580,10.530000,112.000000,1.430000,6965.867000,5578.133000
UGC03580,12.070000,112.000000,1.210000,6495.305800,6048.694200
UGC03580,13.580000,114.000000,1.350000,6033.121200,6962.878800
UGC03580,15.090000,118.000000,1.360000,5612.952200,8311.047800
UGC03580,16.600000,122.000000,1.440000,5250.543200,9633.456800
UGC03580,18.110000,125.000000,1.640000,4944.472900,10680.527100
UGC03580,19.620000,128.000000,1.970000,4670.217700,11713.782300
UGC03580,21.020000,131.000000,1.810000,4422.474700,12738.525300
UGC03580,24.040000,127.000000,1.930000,3830.769900,12298.230100
UGC03580,27.060000,124.000000,1.920000,3378.169800,11997.830200
UGC04278,0.140000,5.230000,5.310000,19.603300,7.749600
UGC04278,0.420000,15.400000,7.780000,128.648500,108.511500
UGC04278,0.690000,24.400000,4.000000,323.621000,271.739000
UGC04278,0.970000,32.100000,4.000000,579.342600,451.067400
UGC04278,1.250000,34.600000,4.000000,808.594000,388.566000
UGC04278,1.520000,37.900000,4.000000,945.652500,490.757500
UGC04278,1.800000,40.500000,4.000000,1027.032100,613.217900
UGC04278,2.070000,43.000000,4.000000,1037.482000,811.518000
UGC04278,2.350000,45.100000,4.000000,1026.341000,1007.669000
UGC04278,2.630000,45.600000,4.000000,1010.424100,1068.935900
UGC04278,2.910000,49.200000,13.000000,1045.256000,1375.384000
UGC04278,3.190000,50.300000,4.000000,1103.399200,1426.690800
UGC04278,3.460000,53.700000,4.190000,1170.078100,1713.611900
UGC04278,3.740000,58.000000,7.530000,1220.974100,2143.025900
UGC04278,4.010000,64.400000,4.000000,1241.875300,2905.484700
UGC04278,4.290000,67.500000,4.000000,1271.711300,3284.538700
UGC04278,4.570000,71.300000,4.000000,1267.677700,3816.012300
UGC04278,4.850000,75.600000,4.000000,1226.288200,4489.071800
UGC04278,5.130000,80.000000,4.000000,1334.603300,5065.396700
UGC04278,5.400000,82.800000,4.000000,1533.181000,5322.659000
UGC04278,5.680000,84.800000,15.700000,1818.308000,5372.732000
UGC04278,5.860000,86.300000,16.800000,1997.580500,5450.109500
UGC04278,6.360000,90.200000,8.070000,2575.157000,5560.883000
UGC04278,6.510000,91.300000,4.000000,2715.572000,5620.118000
UGC04278,6.690000,92.800000,8.750000,2650.410000,5961.430000
UGC04305,0.250000,3.170000,3.220000,42.684100,0.000000
UGC04305,0.500000,10.500000,3.320000,184.671400,0.000000
UGC04305,0.750000,17.500000,4.470000,350.195400,0.000000
UGC04305,1.000000,22.700000,4.960000,638.066600,0.000000
UGC04305,1.260000,29.700000,5.290000,936.746000,0.000000
UGC04305,1.500000,34.500000,4.700000,995.222500,195.027500
UGC04305,1.760000,36.000000,3.510000,1029.197800,266.802200
UGC04305,2.010000,37.300000,3.450000,968.161600,423.128400
UGC04305,2.260000,35.600000,3.570000,1007.874500,259.485500
UGC04305,2.510000,34.900000,3.880000,1132.362500,85.647500
UGC04305,2.760000,32.700000,3.270000,1321.937000,0.000000
UGC04305,3.010000,32.800000,3.210000,1474.309000,0.000000
UGC04305,3.270000,33.200000,3.210000,1540.234000,0.000000
UGC04305,3.510000,32.100000,3.230000,1593.536500,0.000000
UGC04305,3.760000,30.100000,3.160000,1595.269000,0.000000
UGC04305,4.020000,32.300000,3.160000,1581.294800,0.000000
UGC04305,4.260000,33.600000,3.120000,1553.770000,0.000000
UGC04305,4.520000,35.100000,3.120000,1546.320200,0.000000
UGC04305,4.770000,35.300000,3.120000,1562.590600,0.000000
UGC04305,5.020000,35.200000,3.130000,1570.420000,0.000000
UGC04305,5.270000,34.600000,3.110000,1526.081600,0.000000
UGC04305,5.520000,33.000000,3.110000,1463.530000,0.000000
UGC04325,0.700000,41.300000,3.050000,447.977800,1257.712200
UGC04325,1.400000,68.700000,3.070000,1083.690900,3635.999100
UGC04325,2.090000,83.800000,3.050000,1873.567700,5148.872300
UGC04325,2.790000,88.700000,3.050000,2592.794900,5274.895100
UGC04325,3.490000,90.100000,3.050000,3089.856400,5028.153600
UGC04325,4.190000,91.600000,3.050000,3147.859700,5242.700300
UGC04325,4.890000,92.700000,3.050000,3086.730000,5506.560000
UGC04325,5.590000,91.500000,3.050000,2923.083400,5449.166600
UGC04483,0.080000,5.110000,2.790000,17.449000,8.663100
UGC04483,0.240000,10.800000,1.940000,99.458000,17.182000
UGC04483,0.400000,17.300000,1.560000,152.000900,147.289100
UGC04483,0.570000,20.800000,1.250000,182.074400,250.565600
UGC04483,0.730000,20.800000,1.620000,196.353800,236.286200
UGC04483,0.890000,22.900000,1.760000,199.829200,324.580800
UGC04483,1.050000,24.300000,2.230000,203.486600,387.003400
UGC04483,1.210000,24.200000,1.230000,204.898000,380.742000
UGC04499,0.910000,26.000000,4.100000,919.047200,0.000000
UGC04499,1.820000,45.100000,3.020000,1289.765000,744.245000
UGC04499,2.730000,57.000000,2.970000,1572.101000,1676.899000
UGC04499,3.630000,62.000000,2.850000,1963.032100,1880.967900
UGC04499,4.550000,66.900000,2.750000,2031.258100,2444.351900
UGC04499,5.450000,70.600000,2.860000,2058.550100,2925.809900
UGC04499,6.370000,72.800000,2.660000,1995.481000,3304.359000
UGC04499,7.280000,73.300000,2.660000,2103.169300,3269.720700
UGC04499,8.180000,74.300000,2.670000,2138.967200,3381.522800
UGC05005,0.780000,14.500000,8.100000,258.556500,0.000000
UGC05005,2.340000,32.600000,26.800000,938.545000,124.215000
UGC05005,3.910000,48.600000,11.300000,1730.262500,631.697500
UGC05005,5.470000,58.100000,6.100000,2194.250500,1181.359500
UGC05005,7.040000,65.900000,8.710000,2258.431300,2084.378700
UGC05005,8.600000,72.500000,12.200000,2373.677800,2882.572200
UGC05005,10.170000,78.600000,28.400000,2414.098000,3763.862000
UGC05005,17.970000,97.100000,10.000000,2391.799700,7036.610300
UGC05005,21.070000,99.400000,10.000000,2294.761300,7585.598700
UGC05005,22.720000,100.000000,10.000000,2251.236200,7748.763800
UGC05005,28.610000,99.100000,10.000000,2189.232800,7631.577200
UGC05253,0.130000,232.000000,33.400000,22570.833900,31253.166100
UGC05253,0.250000,233.000000,16.900000,48992.752900,5296.247100
UGC05253,0.380000,234.000000,14.600000,65050.061900,0.000000
UGC05253,0.510000,235.000000,10.600000,73360.174700,0.000000
UGC05253,0.630000,236.000000,9.120000,77662.629900,0.000000
UGC05253,0.760000,237.000000,10.300000,79471.884500,0.000000
UGC05253,0.890000,238.000000,9.950000,80442.135000,0.000000
UGC05253,1.010000,239.000000,3.510000,81646.312100,0.000000
UGC05253,1.140000,240.000000,3.180000,82125.480400,0.000000
UGC05253,1.270000,240.000000,5.190000,81603.381600,0.000000
UGC05253,1.390000,241.000000,3.540000,82086.432600,0.000000
UGC05253,1.520000,242.000000,2.600000,82226.420900,0.000000
UGC05253,1.650000,242.000000,1.750000,81858.349900,0.000000
UGC05253,1.770000,243.000000,1.940000,81451.877700,0.000000
UGC05253,1.900000,244.000000,3.090000,81081.670100,0.000000
UGC05253,2.030000,244.000000,1.600000,80832.940600,0.000000
UGC05253,2.160000,244.000000,3.000000,80730.610600,0.000000
UGC05253,2.280000,245.000000,2.190000,80885.639600,0.000000
UGC05253,2.410000,245.000000,3.010000,81257.382100,0.000000
UGC05253,2.540000,246.000000,2.640000,81833.302700,0.000000
UGC05253,2.660000,246.000000,2.380000,82367.731400,0.000000
UGC05253,2.790000,246.000000,3.720000,82982.810900,0.000000
UGC05253,2.920000,247.000000,3.540000,83487.852100,0.000000
UGC05253,3.040000,247.000000,3.740000,83893.268900,0.000000
UGC05253,3.170000,247.000000,5.110000,84195.070900,0.000000
UGC05253,3.300000,247.000000,3.630000,84374.234600,0.000000
UGC05253,3.420000,247.000000,3.840000,84416.322500,0.000000
UGC05253,3.550000,248.000000,5.120000,84357.221800,0.000000
UGC05253,3.680000,248.000000,2.770000,84446.677400,0.000000
UGC05253,3.800000,248.000000,3.240000,84403.953900,0.000000
UGC05253,3.930000,248.000000,6.790000,84200.517600,0.000000
UGC05253,4.060000,248.000000,8.390000,83948.656100,0.000000
UGC05253,4.180000,248.000000,2.730000,83597.990100,0.000000
UGC05253,4.310000,248.000000,13.700000,83155.482900,0.000000
UGC05253,4.440000,248.000000,4.890000,82693.910100,0.000000
UGC05253,4.560000,248.000000,5.710000,82210.732000,0.000000
UGC05253,4.690000,248.000000,15.100000,81640.936400,0.000000
UGC05253,4.820000,248.000000,10.500000,81074.850500,0.000000
UGC05253,4.940000,248.000000,1.580000,80520.321900,0.000000
UGC05253,4.990000,248.000000,4.770000,80285.625900,0.000000
UGC05253,5.070000,248.000000,4.360000,79899.502100,0.000000
UGC05253,5.200000,248.000000,8.450000,79254.525800,0.000000
UGC05253,5.450000,247.000000,8.250000,78035.776100,0.000000
UGC05253,5.580000,247.000000,2.340000,77331.453800,0.000000
UGC05253,5.700000,247.000000,2.340000,76676.290500,0.000000
UGC05253,5.830000,247.000000,6.130000,75864.813300,0.000000
UGC05253,6.470000,247.000000,6.890000,72471.716600,0.000000
UGC05253,6.590000,246.000000,5.950000,71980.642500,0.000000
UGC05253,6.660000,246.000000,2.290000,71723.957100,0.000000
UGC05253,6.720000,246.000000,4.730000,71478.576900,0.000000
UGC05253,6.850000,246.000000,3.020000,71053.262200,0.000000
UGC05253,6.970000,246.000000,5.810000,70702.250100,0.000000
UGC05253,7.100000,246.000000,6.320000,70360.220200,0.000000
UGC05253,7.230000,246.000000,8.920000,70066.937400,0.000000
UGC05253,8.320000,246.000000,2.130000,67667.530100,0.000000
UGC05253,10.000000,245.000000,2.180000,62501.121000,0.000000
UGC05253,11.610000,245.000000,0.940000,58506.971300,1518.028700
UGC05253,13.350000,246.000000,2.020000,52034.928300,8481.071700
UGC05253,14.980000,245.000000,1.330000,46855.627400,13169.372600
UGC05253,16.610000,245.000000,1.360000,42852.906500,17172.093500
UGC05253,18.340000,245.000000,1.590000,39894.851800,20130.148200
UGC05253,19.970000,245.000000,2.030000,37994.681400,22030.318600
UGC05253,21.600000,245.000000,2.360000,35985.791700,24039.208300
UGC05253,23.330000,244.000000,4.610000,34268.605000,25267.395000
UGC05253,26.700000,243.000000,10.600000,31276.197800,27772.802200
UGC05253,29.950000,239.000000,17.000000,28420.694500,28700.305500
UGC05253,33.320000,231.000000,18.300000,25715.792200,27645.207800
UGC05253,36.680000,219.000000,12.100000,23473.756300,24487.243700
UGC05253,39.940000,210.000000,7.500000,21509.038700,22590.961300
UGC05253,43.300000,210.000000,3.560000,19933.145300,24166.854700
UGC05253,46.670000,212.000000,2.640000,18883.294100,26060.705900
UGC05253,49.920000,213.000000,6.500000,18068.906400,27300.093600
UGC05253,53.290000,218.000000,6.530000,16852.580000,30671.420000
UGC05414,0.680000,20.500000,2.470000,366.635300,53.614700
UGC05414,1.370000,34.600000,2.450000,973.462100,223.697900
UGC05414,2.050000,46.000000,2.450000,1320.793000,795.207000
UGC05414,2.740000,51.800000,2.460000,1523.357200,1159.882800
UGC05414,3.420000,56.800000,2.440000,1627.599700,1598.640300
UGC05414,4.110000,61.400000,2.440000,1722.646900,2047.313100
UGC05716,1.030000,39.150000,4.060000,482.478100,1050.244400
UGC05716,2.070000,49.150000,1.650000,816.710600,1599.011900
UGC05716,3.090000,55.050000,0.600000,847.750500,2182.752000
UGC05716,4.130000,59.350000,0.410000,857.947600,2664.474900
UGC05716,5.160000,63.850000,0.460000,908.697600,3168.124900
UGC05716,6.200000,68.200000,0.860000,949.173700,3702.066300
UGC05716,7.230000,71.700000,1.070000,1031.846400,4109.043600
UGC05716,8.260000,73.500000,1.070000,1103.266000,4298.984000
UGC05716,9.280000,73.150000,1.000000,1134.865700,4216.056800
UGC05716,10.340000,72.500000,0.740000,1127.270500,4128.979500
UGC05716,11.400000,73.000000,1.070000,1072.465700,4256.534300
UGC05716,12.370000,74.700000,2.090000,987.668900,4592.421100
UGC05721,0.090000,16.500000,4.570000,278.069800,0.000000
UGC05721,0.270000,38.500000,6.880000,1051.597300,430.652700
UGC05721,0.450000,47.400000,4.570000,1657.553000,589.207000
UGC05721,0.630000,55.500000,4.570000,1956.770000,1123.480000
UGC05721,0.810000,56.400000,5.450000,2043.771300,1137.188700
UGC05721,0.990000,59.800000,4.570000,2047.922500,1528.117500
UGC05721,1.170000,67.800000,4.570000,2123.902100,2472.937900
UGC05721,1.350000,76.400000,4.570000,2070.645800,3766.314200
UGC05721,1.530000,81.200000,4.570000,2019.394000,4574.046000
UGC05721,1.710000,82.200000,19.200000,1961.534800,4795.305200
UGC05721,1.890000,82.600000,4.570000,1853.270600,4969.489400
UGC05721,2.070000,82.300000,4.570000,1651.458500,5121.831500
UGC05721,2.250000,82.100000,4.570000,1461.624100,5278.785900
UGC05721,2.670000,81.400000,4.570000,1289.289700,5336.670300
UGC05721,3.150000,79.300000,4.570000,1197.969700,5090.520300
UGC05721,3.610000,78.500000,4.570000,1092.076900,5070.173100
UGC05721,4.040000,78.200000,4.570000,1021.123700,5094.116300
UGC05721,4.490000,78.100000,4.570000,998.485700,5101.124300
UGC05721,4.930000,78.200000,4.570000,1021.304500,5093.935500
UGC05721,5.380000,78.300000,4.570000,1039.390600,5091.499400
UGC05721,5.860000,78.600000,4.570000,1011.652000,5166.308000
UGC05721,6.280000,78.900000,4.570000,974.845700,5250.364300
UGC05721,6.740000,79.500000,4.570000,948.770600,5371.479400
