system_id,ra_deg,dec_deg,snr,z,planck_name,mcxc_cross_id,act_cross_id,spt_cross_id,source
MCXC J0949.8+1707,147.4592105,17.1213909,9.82794,0.382600,PSZ2 G216.62+47.00,J0949.8+1707,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G216.76-41.84,65.3237849,-20.3952215,6.13898,-1.000000,PSZ2 G216.76-41.84,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G216.80+09.25,112.8515815,0.7967378,5.63091,0.273000,PSZ2 G216.80+09.25,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0924.0+1410,141.0319985,14.1662599,7.01676,0.135700,PSZ2 G217.09+40.15,J0924.0+1410,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0738.2+0101,114.5736991,1.0270643,7.77638,0.189000,PSZ2 G217.40+10.88,J0738.2+0101,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G218.54+13.26,117.2011166,1.1374820,5.63154,0.327000,PSZ2 G218.54+13.26,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G218.58+08.71,113.1883998,-1.0031259,4.62836,-1.000000,PSZ2 G218.58+08.71,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1129.8+2347,172.4647746,23.8168350,7.21571,0.137100,PSZ2 G218.59+71.31,J1129.8+2347,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0909.1+1059,137.2880648,10.9852137,8.42995,0.175100,PSZ2 G218.81+35.51,J0909.1+1059,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G219.12+44.49,145.7492010,14.5406837,4.77063,0.340300,PSZ2 G219.12+44.49,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0448.2-2028,72.0470177,-20.4446196,6.51679,0.072000,PSZ2 G219.45-35.90,J0448.2-2028,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G219.88+22.83,126.2813007,4.4563674,7.89559,0.232813,PSZ2 G219.88+22.83,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G219.89-34.39,73.6896098,-20.2804578,6.32961,0.700000,PSZ2 G219.89-34.39,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0825.9+0415,126.4477195,4.3036182,6.79560,0.224800,PSZ2 G220.11+22.91,J0825.9+0415,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0438.9-2206,69.6461895,-22.1036571,6.56846,0.067000,PSZ2 G220.53-38.55,J0438.9-2206,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0311.4-2653,47.8671577,-26.9359191,4.61904,0.068500,PSZ2 G220.74-58.91,J0311.4-2653,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G220.83+42.20,144.1465744,12.4522020,5.81092,0.310400,PSZ2 G220.83+42.20,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G221.06-44.05,64.0353603,-24.0544208,5.14706,-1.000000,PSZ2 G221.06-44.05,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0821.8+0112,125.4495211,1.2301811,5.03580,0.082200,PSZ2 G222.52+20.58,J0821.8+0112,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G222.77+60.67,162.2073106,18.8474201,5.28304,0.160300,PSZ2 G222.77+60.67,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G222.78+12.84,118.7763915,-2.6983868,6.86519,0.369000,PSZ2 G222.78+12.84,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0241.3-2839,40.3544332,-28.6594313,8.53530,0.232300,PSZ2 G222.99-65.70,J0241.3-2839,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G223.04-20.27,88.6791548,-17.7382510,4.99131,0.190000,PSZ2 G223.04-20.27,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0227.2-2851,36.8096035,-28.8377414,5.06301,0.213800,PSZ2 G223.16-68.81,J0227.2-2851,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G223.47+26.85,131.3705785,3.4753992,4.98865,0.326900,PSZ2 G223.47+26.85,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0307.0-2840,46.7528789,-28.6843703,9.44910,0.253700,PSZ2 G223.93-60.10,J0307.0-2840,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1123.9+2129,171.0046075,21.4893867,8.78746,0.190400,PSZ2 G224.00+69.33,J1123.9+2129,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G224.01-11.14,97.7525275,-14.8352107,6.72220,0.620000,PSZ2 G224.01-11.14,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0152.5-2853,28.1127428,-28.9132409,5.93903,0.413000,PSZ2 G224.03-76.42,J0152.5-2853,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G224.37-47.33,61.0976569,-27.0629213,4.69813,-1.000000,PSZ2 G224.37-47.33,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0538.2-2037,84.5847098,-20.6454280,5.60935,0.091500,PSZ2 G224.38-24.95,J0538.2-2037,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G224.40-76.54,27.9679784,-28.9898024,6.09079,0.413000,PSZ2 G224.40-76.54,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G224.53-30.27,79.2671697,-22.6129026,4.70443,0.200138,PSZ2 G224.53-30.27,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G224.82+13.62,120.4237256,-4.0646928,5.83357,0.294000,PSZ2 G224.82+13.62,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G224.86-79.51,24.5815777,-28.8073806,4.97966,-1.000000,PSZ2 G224.86-79.51,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G225.18-33.61,75.9983808,-24.1887635,4.67816,-1.000000,PSZ2 G225.18-33.61,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G225.48+29.41,134.4753003,3.1744233,5.95827,0.203000,PSZ2 G225.48+29.41,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0530.6-2226,82.6506602,-22.4593513,5.48184,0.170600,PSZ2 G225.56-27.27,J0530.6-2226,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
